repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn/_loss/tests/test_loss.py,Python,.py,1402,56086
scikit-learn,sklearn/semi_supervised/__init__.py,Python,.py,9,481
scikit-learn,sklearn/semi_supervised/_label_propagation.py,Python,.py,526,21808
scikit-learn,sklearn/semi_supervised/_self_training.py,Python,.py,482,20223
scikit-learn,sklearn/semi_supervised/tests/test_self_training.py,Python,.py,301,13794
scikit-learn,sklearn/semi_supervised/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/semi_supervised/tests/test_label_propagation.py,Python,.py,218,9889
scikit-learn,sklearn/gaussian_process/_gpc.py,Python,.py,813,39387
scikit-learn,sklearn/gaussian_process/__init__.py,Python,.py,7,401
scikit-learn,sklearn/gaussian_process/kernels.py,Python,.py,1991,85311
scikit-learn,sklearn/gaussian_process/_gpr.py,Python,.py,575,28281
scikit-learn,sklearn/gaussian_process/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/gaussian_process/tests/test_gpr.py,Python,.py,696,30834
scikit-learn,sklearn/gaussian_process/tests/test_kernels.py,Python,.py,342,14492
scikit-learn,sklearn/gaussian_process/tests/_mini_sequence_kernel.py,Python,.py,43,1571
scikit-learn,sklearn/gaussian_process/tests/test_gpc.py,Python,.py,275,11928
scikit-learn,sklearn/compose/_target.py,Python,.py,344,15249
scikit-learn,sklearn/compose/__init__.py,Python,.py,19,661
scikit-learn,sklearn/compose/_column_transformer.py,Python,.py,1302,60522
scikit-learn,sklearn/compose/tests/test_target.py,Python,.py,365,15257
scikit-learn,sklearn/compose/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/compose/tests/test_column_transformer.py,Python,.py,2469,98554
scikit-learn,sklearn/datasets/_base.py,Python,.py,1354,54126
scikit-learn,sklearn/datasets/_samples_generator.py,Python,.py,1948,77213
scikit-learn,sklearn/datasets/_olivetti_faces.py,Python,.py,152,6072
scikit-learn,sklearn/datasets/_kddcup99.py,Python,.py,352,13865
scikit-learn,sklearn/datasets/_california_housing.py,Python,.py,194,7237
scikit-learn,sklearn/datasets/_species_distributions.py,Python,.py,230,9382
scikit-learn,sklearn/datasets/_covtype.py,Python,.py,209,8118
scikit-learn,sklearn/datasets/__init__.py,Python,.py,151,5391
scikit-learn,sklearn/datasets/_arff_parser.py,Python,.py,460,19348
scikit-learn,sklearn/datasets/_rcv1.py,Python,.py,285,12055
scikit-learn,sklearn/datasets/_lfw.py,Python,.py,544,22681
scikit-learn,sklearn/datasets/_svmlight_format_io.py,Python,.py,499,20969
scikit-learn,sklearn/datasets/_twenty_newsgroups.py,Python,.py,515,20867
scikit-learn,sklearn/datasets/_openml.py,Python,.py,1009,43020
scikit-learn,sklearn/datasets/images/__init__.py,Python,.py,2,79
scikit-learn,sklearn/datasets/tests/test_california_housing.py,Python,.py,28,1369
scikit-learn,sklearn/datasets/tests/test_common.py,Python,.py,108,4392
scikit-learn,sklearn/datasets/tests/test_lfw.py,Python,.py,184,7798
scikit-learn,sklearn/datasets/tests/test_arff_parser.py,Python,.py,287,9612
scikit-learn,sklearn/datasets/tests/test_rcv1.py,Python,.py,55,2343
scikit-learn,sklearn/datasets/tests/test_kddcup99.py,Python,.py,70,2601
scikit-learn,sklearn/datasets/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/test_covtype.py,Python,.py,38,1757
scikit-learn,sklearn/datasets/tests/test_svmlight_format.py,Python,.py,492,20222
scikit-learn,sklearn/datasets/tests/test_20news.py,Python,.py,114,5340
scikit-learn,sklearn/datasets/tests/test_samples_generator.py,Python,.py,620,23972
scikit-learn,sklearn/datasets/tests/test_openml.py,Python,.py,1478,56880
scikit-learn,sklearn/datasets/tests/test_base.py,Python,.py,600,25137
scikit-learn,sklearn/datasets/tests/test_olivetti_faces.py,Python,.py,19,919
scikit-learn,sklearn/datasets/tests/data/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_561/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_62/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_42074/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40589/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40675/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_42585/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_61/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40945/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40966/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/descr/__init__.py,Python,.py,2,79
scikit-learn,sklearn/datasets/data/__init__.py,Python,.py,2,79
scikit-learn,sklearn/externals/conftest.py,Python,.py,6,312
scikit-learn,sklearn/externals/__init__.py,Python,.py,3,42
scikit-learn,sklearn/externals/_array_api_compat_vendor.py,Python,.py,4,198
scikit-learn,sklearn/externals/_arff.py,Python,.py,890,38369
scikit-learn,sklearn/externals/array_api_compat/_internal.py,Python,.py,55,2072
scikit-learn,sklearn/externals/array_api_compat/__init__.py,Python,.py,17,986
scikit-learn,sklearn/externals/array_api_compat/dask/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/array_api_compat/dask/array/_info.py,Python,.py,351,12242
scikit-learn,sklearn/externals/array_api_compat/dask/array/__init__.py,Python,.py,19,685
scikit-learn,sklearn/externals/array_api_compat/dask/array/_aliases.py,Python,.py,309,10432
scikit-learn,sklearn/externals/array_api_compat/dask/array/linalg.py,Python,.py,51,2140
scikit-learn,sklearn/externals/array_api_compat/dask/array/fft.py,Python,.py,10,333
scikit-learn,sklearn/externals/array_api_compat/cupy/_typing.py,Python,.py,26,607
scikit-learn,sklearn/externals/array_api_compat/cupy/_info.py,Python,.py,290,10130
scikit-learn,sklearn/externals/array_api_compat/cupy/__init__.py,Python,.py,18,744
scikit-learn,sklearn/externals/array_api_compat/cupy/_aliases.py,Python,.py,172,6400
scikit-learn,sklearn/externals/array_api_compat/cupy/linalg.py,Python,.py,50,1845
scikit-learn,sklearn/externals/array_api_compat/cupy/fft.py,Python,.py,29,872
scikit-learn,sklearn/externals/array_api_compat/torch/_typing.py,Python,.py,2,108
scikit-learn,sklearn/externals/array_api_compat/torch/_info.py,Python,.py,319,11896
scikit-learn,sklearn/externals/array_api_compat/torch/__init__.py,Python,.py,18,641
scikit-learn,sklearn/externals/array_api_compat/torch/_aliases.py,Python,.py,817,33803
scikit-learn,sklearn/externals/array_api_compat/torch/linalg.py,Python,.py,95,4560
scikit-learn,sklearn/externals/array_api_compat/torch/fft.py,Python,.py,68,1903
scikit-learn,sklearn/externals/array_api_compat/numpy/_typing.py,Python,.py,21,605
scikit-learn,sklearn/externals/array_api_compat/numpy/_info.py,Python,.py,313,10795
scikit-learn,sklearn/externals/array_api_compat/numpy/__init__.py,Python,.py,27,1050
scikit-learn,sklearn/externals/array_api_compat/numpy/_aliases.py,Python,.py,160,5666
scikit-learn,sklearn/externals/array_api_compat/numpy/linalg.py,Python,.py,178,6517
scikit-learn,sklearn/externals/array_api_compat/numpy/fft.py,Python,.py,22,714
scikit-learn,sklearn/externals/array_api_compat/common/_fft.py,Python,.py,193,4669
scikit-learn,sklearn/externals/array_api_compat/common/_typing.py,Python,.py,145,4498
scikit-learn,sklearn/externals/array_api_compat/common/__init__.py,Python,.py,1,38
scikit-learn,sklearn/externals/array_api_compat/common/_linalg.py,Python,.py,201,6882
scikit-learn,sklearn/externals/array_api_compat/common/_aliases.py,Python,.py,580,18988
scikit-learn,sklearn/externals/array_api_compat/common/_helpers.py,Python,.py,890,33336
scikit-learn,sklearn/externals/_scipy/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_scipy/sparse/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/_laplacian.py,Python,.py,455,18194
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/__init__.py,Python,.py,1,34
scikit-learn,sklearn/externals/array_api_extra/_statistical.py,Python,.py,362,14681
scikit-learn,sklearn/externals/array_api_extra/_creation.py,Python,.py,124,4581
scikit-learn,sklearn/externals/array_api_extra/_set.py,Python,.py,175,6288
scikit-learn,sklearn/externals/array_api_extra/_at.py,Python,.py,380,15555
scikit-learn,sklearn/externals/array_api_extra/_lazy.py,Python,.py,278,13392
scikit-learn,sklearn/externals/array_api_extra/_searching.py,Python,.py,72,3163
scikit-learn,sklearn/externals/array_api_extra/__init__.py,Python,.py,53,1356
scikit-learn,sklearn/externals/array_api_extra/_linalg.py,Python,.py,81,3045
scikit-learn,sklearn/externals/array_api_extra/_elementwise.py,Python,.py,307,12833
scikit-learn,sklearn/externals/array_api_extra/_sorting.py,Python,.py,172,6638
scikit-learn,sklearn/externals/array_api_extra/_manipulation.py,Python,.py,238,8975
scikit-learn,sklearn/externals/array_api_extra/_indexing.py,Python,.py,227,8271
scikit-learn,sklearn/externals/array_api_extra/_lib/_typing.py,Python,.py,33,717
scikit-learn,sklearn/externals/array_api_extra/_lib/__init__.py,Python,.py,1,36
scikit-learn,sklearn/externals/array_api_extra/_lib/_backends.py,Python,.py,58,2170
scikit-learn,sklearn/externals/array_api_extra/_lib/_testing.py,Python,.py,27,1023
scikit-learn,sklearn/externals/array_api_extra/_lib/_compat.py,Python,.py,72,1803
scikit-learn,sklearn/externals/array_api_extra/_lib/_helpers.py,Python,.py,508,20043
scikit-learn,sklearn/externals/array_api_extra/testing/__init__.py,Python,.py,17,340
scikit-learn,sklearn/externals/array_api_extra/testing/_testing.py,Python,.py,867,37405
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_statistical.py,Python,.py,161,5549
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_creation.py,Python,.py,36,1491
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_set.py,Python,.py,73,2794
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_searching.py,Python,.py,34,1348
scikit-learn,sklearn/externals/array_api_extra/_agnostic/__init__.py,Python,.py,25,411
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_linalg.py,Python,.py,35,1450
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_elementwise.py,Python,.py,298,11284
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_sorting.py,Python,.py,23,681
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_manipulation.py,Python,.py,79,3064
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_inspection.py,Python,.py,37,1479
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_indexing.py,Python,.py,56,1993
scikit-learn,sklearn/externals/_numpydoc/docscrape.py,Python,.py,634,23691
scikit-learn,sklearn/externals/_packaging/version.py,Python,.py,417,16133
scikit-learn,sklearn/externals/_packaging/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_packaging/_structures.py,Python,.py,62,2922
scikit-learn,sklearn/tests/test_metaestimators.py,Python,.py,293,11585
scikit-learn,sklearn/tests/test_common.py,Python,.py,353,13720
scikit-learn,sklearn/tests/test_public_functions.py,Python,.py,371,16836
scikit-learn,sklearn/tests/test_multioutput.py,Python,.py,694,30147
scikit-learn,sklearn/tests/test_isotonic.py,Python,.py,539,21822
scikit-learn,sklearn/tests/test_docstring_parameters.py,Python,.py,304,12628
scikit-learn,sklearn/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/tests/test_dummy.py,Python,.py,536,22085
scikit-learn,sklearn/tests/test_check_build.py,Python,.py,10,300
scikit-learn,sklearn/tests/test_discriminant_analysis.py,Python,.py,730,30452
scikit-learn,sklearn/tests/test_build.py,Python,.py,91,4339
scikit-learn,sklearn/tests/test_multiclass.py,Python,.py,787,33988
scikit-learn,sklearn/tests/test_min_dependencies_consistency.py,Python,.py,187,7869
scikit-learn,sklearn/tests/test_docstrings.py,Python,.py,175,7476
scikit-learn,sklearn/tests/test_config.py,Python,.py,135,5911
scikit-learn,sklearn/tests/test_kernel_ridge.py,Python,.py,62,2888
scikit-learn,sklearn/tests/test_metadata_routing.py,Python,.py,1093,46699
scikit-learn,sklearn/tests/test_calibration.py,Python,.py,1144,52656
scikit-learn,sklearn/tests/test_metaestimators_metadata_routing.py,Python,.py,1002,38502
scikit-learn,sklearn/tests/test_naive_bayes.py,Python,.py,858,38211
scikit-learn,sklearn/tests/test_base.py,Python,.py,863,35566
scikit-learn,sklearn/tests/test_init.py,Python,.py,13,500
scikit-learn,sklearn/tests/test_pipeline.py,Python,.py,2226,92663
scikit-learn,sklearn/tests/test_random_projection.py,Python,.py,479,19583
scikit-learn,sklearn/tests/metadata_routing_common.py,Python,.py,500,22020
scikit-learn,sklearn/tests/test_kernel_approximation.py,Python,.py,435,18427
scikit-learn,sklearn/tests/test_docstring_parameters_consistency.py,Python,.py,105,4171
scikit-learn,sklearn/linear_model/_quantile.py,Python,.py,255,10552
scikit-learn,sklearn/linear_model/_base.py,Python,.py,763,31048
scikit-learn,sklearn/linear_model/_least_angle.py,Python,.py,1939,83080
scikit-learn,sklearn/linear_model/_sag.py,Python,.py,306,12350
scikit-learn,sklearn/linear_model/_passive_aggressive.py,Python,.py,506,21164
scikit-learn,sklearn/linear_model/__init__.py,Python,.py,104,2766
scikit-learn,sklearn/linear_model/_logistic.py,Python,.py,2342,104696
scikit-learn,sklearn/linear_model/_omp.py,Python,.py,962,39398
scikit-learn,sklearn/linear_model/_perceptron.py,Python,.py,178,7593
scikit-learn,sklearn/linear_model/_theil_sen.py,Python,.py,369,15729
scikit-learn,sklearn/linear_model/_linear_loss.py,Python,.py,872,39958
scikit-learn,sklearn/linear_model/_coordinate_descent.py,Python,.py,2851,120711
scikit-learn,sklearn/linear_model/_ridge.py,Python,.py,2516,108707
scikit-learn,sklearn/linear_model/_stochastic_gradient.py,Python,.py,2279,94072
scikit-learn,sklearn/linear_model/_huber.py,Python,.py,298,12752
scikit-learn,sklearn/linear_model/_bayes.py,Python,.py,678,29065
scikit-learn,sklearn/linear_model/_ransac.py,Python,.py,603,25710
scikit-learn,sklearn/linear_model/_glm/glm.py,Python,.py,1011,46078
scikit-learn,sklearn/linear_model/_glm/__init__.py,Python,.py,14,343
scikit-learn,sklearn/linear_model/_glm/_newton_solver.py,Python,.py,1408,67199
scikit-learn,sklearn/linear_model/_glm/tests/test_glm.py,Python,.py,1193,50638
scikit-learn,sklearn/linear_model/_glm/tests/__init__.py,Python,.py,2,79
scikit-learn,sklearn/linear_model/_glm/tests/test_newton_solver.py,Python,.py,63,3027
scikit-learn,sklearn/linear_model/tests/test_logistic.py,Python,.py,2818,117708
scikit-learn,sklearn/linear_model/tests/test_sgd.py,Python,.py,1906,74756
scikit-learn,sklearn/linear_model/tests/test_common.py,Python,.py,269,9749
scikit-learn,sklearn/linear_model/tests/test_huber.py,Python,.py,171,7615
scikit-learn,sklearn/linear_model/tests/test_bayes.py,Python,.py,257,11933
scikit-learn,sklearn/linear_model/tests/test_theil_sen.py,Python,.py,251,9938
scikit-learn,sklearn/linear_model/tests/test_ridge.py,Python,.py,2295,95558
scikit-learn,sklearn/linear_model/tests/test_passive_aggressive.py,Python,.py,284,11817
scikit-learn,sklearn/linear_model/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/linear_model/tests/test_least_angle.py,Python,.py,720,29667
scikit-learn,sklearn/linear_model/tests/test_quantile.py,Python,.py,247,10689
scikit-learn,sklearn/linear_model/tests/test_ransac.py,Python,.py,435,16794
scikit-learn,sklearn/linear_model/tests/test_coordinate_descent.py,Python,.py,1574,65569
scikit-learn,sklearn/linear_model/tests/test_sparse_coordinate_descent.py,Python,.py,342,12983
scikit-learn,sklearn/linear_model/tests/test_perceptron.py,Python,.py,65,2608
scikit-learn,sklearn/linear_model/tests/test_sag.py,Python,.py,743,25872
scikit-learn,sklearn/linear_model/tests/test_base.py,Python,.py,749,31219
scikit-learn,sklearn/linear_model/tests/test_linear_loss.py,Python,.py,461,17912
scikit-learn,sklearn/linear_model/tests/test_omp.py,Python,.py,222,9344
scikit-learn,sklearn/impute/_base.py,Python,.py,954,42890
scikit-learn,sklearn/impute/_knn.py,Python,.py,334,14967
scikit-learn,sklearn/impute/__init__.py,Python,.py,7,376
scikit-learn,sklearn/impute/_iterative.py,Python,.py,831,38455
scikit-learn,sklearn/impute/tests/test_common.py,Python,.py,179,7217
scikit-learn,sklearn/impute/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/impute/tests/test_knn.py,Python,.py,463,17540
scikit-learn,sklearn/impute/tests/test_base.py,Python,.py,79,3361
scikit-learn,sklearn/impute/tests/test_impute.py,Python,.py,1580,65814
scikit-learn,sklearn/utils/optimize.py,Python,.py,435,15666
scikit-learn,sklearn/utils/_missing.py,Python,.py,52,1501
scikit-learn,sklearn/utils/_arpack.py,Python,.py,26,1223
scikit-learn,sklearn/utils/_dataframe.py,Python,.py,81,2431
scikit-learn,sklearn/utils/_chunking.py,Python,.py,152,5457
scikit-learn,sklearn/utils/fixes.py,Python,.py,465,19905
scikit-learn,sklearn/utils/_available_if.py,Python,.py,79,2945
scikit-learn,sklearn/utils/discovery.py,Python,.py,221,8743
scikit-learn,sklearn/utils/_user_interface.py,Python,.py,45,1485
scikit-learn,sklearn/utils/deprecation.py,Python,.py,94,3489
scikit-learn,sklearn/utils/_array_api.py,Python,.py,1065,48233
scikit-learn,sklearn/utils/_sparse.py,Python,.py,31,1233
scikit-learn,sklearn/utils/estimator_checks.py,Python,.py,4845,210003
scikit-learn,sklearn/utils/multiclass.py,Python,.py,501,21357
scikit-learn,sklearn/utils/_response.py,Python,.py,246,11590
